offset,IA,IB,IC,D1,D2
323437.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
323750.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
324062.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
324375.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
324687.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
325000.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
325312.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
325625.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
325937.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
326250.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
326562.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
326875.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
327187.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
327500.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
327812.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
328125.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
328437.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
328750.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
329062.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
329375.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
329687.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
330000.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
330312.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
330625.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
330937.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
331250.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
331562.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
331875.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
332187.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
332500.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
332812.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
333125.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
333437.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
333750.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
334062.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
334375.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
334687.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
335000.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
335312.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
335625.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
335937.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
336250.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
336562.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
336875.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
337187.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
337500.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
337812.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
338125.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
338437.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
338750.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
339062.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
339375.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
339687.5,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
340000.0,99.99999999999935,-100.00082839258464,-149.99748496680425,1,1
340000.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
340312.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
340625.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
340937.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
341250.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
341562.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
341875.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
342187.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
342500.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
342812.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
343125.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
343437.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
343750.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
344062.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
344375.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
344687.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
345000.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
345312.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
345625.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
345937.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
346250.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
346562.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
346875.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
347187.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
347500.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
347812.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
348125.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
348437.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
348750.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
349062.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
349375.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
349687.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
350000.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
350312.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
350625.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
350937.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
351250.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
351562.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
351875.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
352187.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
352500.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
352812.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
353125.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
353437.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
353750.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
354062.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
354375.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
354687.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
355000.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
355312.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
355625.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
355937.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
356250.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
356562.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
356875.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
357187.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
357500.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
357812.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
358125.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
358437.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
358750.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
359062.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
359375.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
359687.5,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
360000.0,99.99999999999926,-100.00082714904714,-149.99748683212607,1,1
360000.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
360312.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
360625.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
360937.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
361250.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
361562.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
361875.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
362187.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
362500.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
362812.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
363125.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
363437.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
363750.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
364062.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
364375.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
364687.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
365000.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
365312.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
365625.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
365937.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
366250.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
366562.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
366875.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
367187.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
367500.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
367812.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
368125.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
368437.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
368750.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
369062.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
369375.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
369687.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
370000.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
370312.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
370625.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
370937.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
371250.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
371562.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
371875.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
372187.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
372500.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
372812.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
373125.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
373437.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
373750.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
374062.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
374375.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
374687.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
375000.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
375312.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
375625.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
375937.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
376250.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
376562.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
376875.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
377187.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
377500.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
377812.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
378125.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
378437.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
378750.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
379062.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
379375.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
379687.5,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
380000.0,99.99999999999916,-100.00082590550716,-149.9974886974516,1,1
380000.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
380312.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
380625.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
380937.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
381250.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
381562.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
381875.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
382187.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
382500.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
382812.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
383125.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
383437.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
383750.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
384062.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
384375.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
384687.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
385000.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
385312.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
385625.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
385937.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
386250.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
386562.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
386875.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
387187.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
387500.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
387812.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
388125.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
388437.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
388750.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
389062.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
389375.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
389687.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
390000.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
390312.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
390625.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
390937.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
391250.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
391562.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
391875.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
392187.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
392500.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
392812.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
393125.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
393437.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
393750.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
394062.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
394375.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
394687.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
395000.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
395312.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
395625.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
395937.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
396250.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
396562.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
396875.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
397187.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
397500.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
397812.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
398125.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
398437.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
398750.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
399062.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
399375.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
399687.5,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
400000.0,99.99999999999906,-100.0008246619721,-149.9974905627697,1,1
400000.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
400312.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
400625.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
400937.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
401250.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
401562.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
401875.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
402187.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
402500.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
402812.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
403125.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
403437.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
403750.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
404062.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
404375.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
404687.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
405000.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
405312.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
405625.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
405937.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
406250.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
406562.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
406875.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
407187.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
407500.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
407812.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
408125.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
408437.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
408750.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
409062.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
409375.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
409687.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
410000.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
410312.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
410625.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
410937.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
411250.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
411562.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
411875.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
412187.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
412500.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
412812.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
413125.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
413437.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
413750.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
414062.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
414375.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
414687.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
415000.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
415312.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
415625.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
415937.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
416250.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
416562.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
416875.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
417187.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
417500.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
417812.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
418125.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
418437.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
418750.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
419062.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
419375.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
419687.5,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
420000.0,99.99999999999896,-100.00082341843459,-149.99749242809153,1,1
420000.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
420312.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
420625.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
420937.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
421250.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
421562.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
421875.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
422187.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
422500.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
422812.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
423125.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
423437.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
423750.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
424062.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
424375.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
424687.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
425000.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
425312.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
425625.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
425937.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
426250.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
426562.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
426875.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
427187.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
427500.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
427812.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
428125.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
428437.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
428750.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
429062.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
429375.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
429687.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
430000.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
430312.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
430625.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
430937.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
431250.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
431562.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
431875.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
432187.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
432500.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
432812.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
433125.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
433437.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
433750.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
434062.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
434375.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
434687.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
435000.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
435312.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
435625.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
435937.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
436250.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
436562.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
436875.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
437187.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
437500.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
437812.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
438125.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
438437.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
438750.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
439062.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
439375.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
439687.5,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
440000.0,99.99999999999886,-100.00082217489951,-149.99749429341702,1,1
440000.0,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
440312.5,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
440625.0,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
440937.5,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
441250.0,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
441562.5,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
441875.0,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
442187.5,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
442500.0,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
442812.5,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
443125.0,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
443437.5,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
443750.0,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
444062.5,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
444375.0,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
444687.5,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
445000.0,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
445312.5,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
445625.0,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
445937.5,99.99999999999875,-100.00082093135954,-149.99749615874248,1,1
